text,label
"It also called on the U.S. to stop all air raids on Afghanistan, cease nuclear experiments and reduce U.S. military bases in Japan, among other requests.",0
"HARARE, Zimbabwe - As Robert Mugabe moved to consolidate his victory in elections most observers denounced as rigged, an ugly split was opening up in the response from black African nations and the West.",1
"""I am pleased to send my warm congratulations on the renewed and the deserved presidential mandate the people of Zimbabwe have given you,"" Mkapa said.",0
"Before the Sept. 11 terrorist attacks in the United States, the Bush administration had been severely blamed in the international community for rejecting the Kyoto Protocol.",1
"Iran, which has long had tense relations with its western neighbor, voiced opposition to a new US strike against Iraq.",1
"The U.S. naval base at Guantamano Bay, Cuba, once a detention center for thousands of Cubans and Haitians seeking freedom in America, may soon become a prison for men with a radically different view of the country.",0
well um the last car we bought was American because of because of that reason but have not been entirely happy with um,1
"Curtains, an air conditioner, even a freakin' bulletin board!""",0
 3-Request for vacation travel should be submitted two and a half months before the travel date.,0
"Please, make your contribution today.",0
He added the boycott could create the impression that the NGOs were acting out of self interest and are not honest about championing human rights.,0
"In terms of the Commonwealth's mandate, action against Zimbabwe could range from collective disapproval to suspension.",0
"The President wanted the United States to strike the Taliban, step back, wait to see if they got the message, and hit them hard if they did not.",0
"After getting sniffed by a German shepherd who's more interested in bombs than my colleague's Percocet, we're escorted to the media center, an ugly wood-paneled affair that sits next to a pink hangar.",1
"Once again, the governing class of a South American country has proved itself utterly unable to come to terms with the needs of the population, basically because it has become removed from the reality of the country.",1
"On one end, Koizumi defensively holds up the Kyoto Protocol.",0
"Interestingly, Mr. Chavez initially rose to power in the 1990s because of the discontent with former President Carlos Andres Perez, who had ordered the military to shoot at crowds in 1989.",1
Fences are the best form of permanent protection.,0
"Many Zimbabweans see this weekend's election as a contest between immovable forces: a 78-year-old autocrat desperate to remain in power and an opposition party dominated by restless young citizens weary of government corruption, food shortages and unemployment.",1
Merchant vessels have been warned to operate several miles off the coast to prevent being detected by rebels along the northeastern seaboard.,1
